Date,Open,High,Low,Close,rsi,ema_fast,ema_slow,volatility,target
2018-11-12,87.522,8.898,86.563,8.898,5.228.441.041.042.930,8.854.915.180.299.860,884.908.531.838.757,13.887.391.052.881.200,1
2018-11-19,88.906,89.248,8.838,8.848,49.452.691.396.161.400,8.853.993.156.259.880,8.849.034.838.462.560,13.669.029.907.089.400,1
2018-11-26,88.445,8.924,881,8.872,5.082.929.930.358.600,8.856.394.068.758.560,8.850.102.985.510.810,13.576.150.457.563.500,1
2018-12-03,8.894,8.967,8.864,89.009,5.250.662.179.249.810,8.862.328.192.924.080,8.852.465.637.347.520,1.339.205.577.263.890,1
2018-12-10,89.643,90.834,89.524,8.978,5.674.578.223.360.070,8.877.751.100.534.210,8.858.304.444.912.750,13.780.650.637.644.900,0
2018-12-17,89.827,905,89.651,8.992,5.748.780.740.393.880,8.892.984.287.129.640,8.864.522.842.823.790,1.345.080.435.404.560,0
2018-12-24,8.989,90.591,8.905,9.011,5.852.763.006.375.400,8.908.719.715.512.360,8.871.335.733.855.240,13.685.219.856.449.300,0
2018-12-31,9.014,9.108,89.282,8.956,5.438.107.592.106.280,8.915.023.753.444.040,8.875.273.606.699.180,1.421.973.864.005.010,0
2019-01-07,89.608,90.592,8.925,8.925,5.213.888.876.615.060,8.916.353.919.651.500,8.877.586.462.201.540,1.432.393.541.723.690,0
2019-01-14,892,89.511,87.708,8.772,42.766.643.395.412.000,8.897.106.730.364.640,8.872.675.463.959.610,15.000.933.219.211.400,0
2019-01-21,8.842,88.618,862,8.634,36.409.413.694.239.200,8.862.025.832.982.680,88.615.742.795.894,1.615.247.377.962.530,1
2019-01-28,86.403,87.917,86.403,8.751,440.087.299.070.995,8.847.222.388.584.990,8.856.431.289.841.050,1.608.539.401.189.010,0
2019-02-04,87.598,88.214,87.273,8.756,44.314.988.881.382,8.835.059.403.440.330,8.851.760.067.057.750,15.695.544.924.090.100,0
2019-02-11,87.526,88.381,87.448,8.758,44.445.885.795.009.300,8.824.784.816.314.950,8.847.399.133.706.220,15.332.043.255.303.900,0
2019-02-18,87.529,87.664,8.665,86.945,41.139.323.883.621.900,880.741.350.747.296,8.840.287.546.091.980,1.517.391.497.736.150,0
2019-02-25,86.795,86.983,85.306,8.612,372.608.347.460.647,8.781.358.373.143.230,8.829.669.520.692.350,1.561.595.820.631.260,0
2019-03-04,85.925,86.442,8.547,8.633,38.841.402.000.724.600,8.761.577.256.724.130,8.820.522.101.125.270,15.269.482.690.555.600,0
2019-03-11,86.492,86.739,84.987,85.286,3.422.518.762.561.740,873.051.362.249.425,880.694.432.897.991,1.581.970.221.940.940,1
2019-03-18,85.123,8.695,85.121,8.568,3.725.589.766.988.410,8.708.845.139.495.010,8.795.830.639.259.910,16.146.949.284.129.600,1
2019-03-25,8.552,86.481,85.012,8.612,40.550.292.376.769.900,8.695.932.454.229.010,8.787.280.376.968.750,16.135.390.809.033.000,1
2019-04-01,86.183,86.351,8.504,85.833,3.910.790.735.939.120,8.680.914.793.665.140,8.777.792.917.574.850,16.123.950.107.568.500,0
2019-04-08,86.047,8.663,8.589,8.626,42.391.179.329.377.000,867.359.282.117.646,8.770.732.781.873.700,15.558.089.434.415.900,1
2019-04-15,86.383,86.799,86.191,8.646,4.391.652.296.576.280,8.669.913.778.352.930,8.764.931.257.135.390,14.915.675.564.229.000,1
2019-04-22,86.541,86.772,86.058,8.645,4.385.399.956.307.040,8.666.591.941.239.200,8.759.353.059.129.090,14.441.808.659.573.700,1
2019-04-29,8.628,86.491,84.973,8.571,3.938.544.729.182.140,865.384.634.907.398,8.750.592.451.727.740,14.791.095.106.473.600,1
2019-05-06,85.064,86.459,8.505,8.639,4.493.775.382.392.560,8.651.866.835.864.110,8.745.402.105.135.750,14.791.462.223.212.100,1
2019-05-13,86.373,879,8.624,87.303,51.377.652.063.753.200,8.662.324.591.082.230,8.744.699.681.641.060,14.949.451.482.621.900,1
2019-05-20,87.702,88.485,87.325,8.793,55.248.565.741.605.800,8.679.747.978.937.930,8.746.946.208.076.360,14.742.827.505.837.000,1
2019-05-27,88.076,88.741,8.789,88.271,57.242.283.094.430.100,8.699.394.915.079.540,8.750.674.291.421.650,14.325.509.505.344.100,1
2019-06-03,88.388,8.906,88.256,8.881,60.256.289.109.058.200,8.723.608.926.402.270,8.756.735.952.285.760,13.868.170.929.995.800,1
2019-06-10,8.896,89.316,88.733,8.943,6.344.803.253.996.720,8.752.861.069.548.630,8.765.399.396.365.490,13.253.957.112.352.800,1
2019-06-17,89.049,89.735,8.872,88.879,5.891.944.470.020.400,8.770.866.260.275.480,8.771.097.098.860.120,13.199.259.667.035.500,1
2019-06-24,89.269,89.913,89.165,8.971,6.318.700.702.764.080,8.797.550.758.905.410,8.780.394.908.215.460,12.966.209.372.504.900,0
2019-07-01,8.948,89.871,89.203,8.975,6.338.418.388.321.260,8.821.210.657.718.020,878.944.630.783.335,12.566.321.015.914.400,1
2019-07-08,89.629,90.088,8.953,8.995,6.441.061.539.089.760,8.844.382.570.022.290,879.900.694.467.831,1.208.588.505.147.150,1
2019-07-15,89.653,905,89.403,899,6.392.813.685.692.850,8.863.798.227.352.650,880.789.034.260.025,12.100.452.633.829.800,1
2019-07-22,8.964,9.008,8.892,8.949,5.996.176.445.889.830,8.875.158.463.705.630,8.814.453.582.479.300,12.213.494.718.609.400,1
2019-07-29,8.992,91.887,8.991,91.369,6.934.794.068.447.970,8.910.057.335.211.540,8.829.451.090.270.960,1.298.175.010.185.430,0
2019-08-05,91.415,9.396,9.132,9.211,7.212.336.991.015.640,8.950.183.023.850.000,8.847.197.551.188.590,14.004.748.845.117.000,0
2019-08-12,93.212,9.322,90.906,91.885,700.493.004.537.884,8.981.958.620.670.000,8.863.072.083.691.450,14.835.086.101.111.300,0
2019-08-19,91.218,9.182,9.028,9.154,6.687.371.366.159.960,900.489.747.124.734,8.876.603.614.682.540,15.079.734.482.355.800,0
2019-08-26,90.866,91.168,90.198,90.749,60.141.798.036.306.900,9.014.231.141.747.690,8.885.826.702.371.730,15.180.950.934.282.700,0
2019-09-02,9.038,91.464,89.434,907,5.974.060.157.454.890,9.021.666.989.514.660,889.439.290.226.142,15.702.889.834.901.400,0
2019-09-09,8.969,90.124,8.884,8.923,4.914.820.393.042.420,9.008.511.390.912.710,8.895.723.464.946.930,16.310.399.612.824.200,0
2019-09-16,88.681,8.901,8.787,88.187,43.284.063.439.255.800,8.983.203.205.457.680,8.892.140.978.205.210,16.426.052.792.750.400,0
2019-09-23,88.357,8.903,8.803,88.832,4.745.904.682.630.430,8.969.869.444.729.990,8.891.725.118.753.810,1.594.610.060.824.740,0
2019-09-30,89.002,89.365,88.333,88.779,4.715.189.743.724.470,8.957.606.852.099.320,8.891.082.089.974.560,15.646.245.267.151.200,0
2019-10-07,8.905,90.183,86.835,86.835,37.551.961.310.985.400,8.921.059.271.819.410,8.881.427.109.045.510,17.607.905.067.444.300,0
2019-10-14,87.443,88.081,85.808,86.451,3.599.309.796.592.650,8.884.264.702.243.490,8.870.435.150.485.250,18.300.847.280.052.800,0
2019-10-21,86.453,86.687,8.577,8.638,35.698.023.655.331.200,8.851.429.408.611.020,8.859.624.213.253.380,17.765.889.199.469.100,0
2019-10-28,8.639,8.652,85.958,8.628,35.259.578.152.967.400,8.821.638.820.796.220,8.848.850.994.032.290,16.981.279.900.698.600,0
